time,q1,q2,q3,pH
0.0,1.2257715727889273,1.2506576055321008,6.495171966407005,7.0
5.002501250625313,1.3739421432822825,0.9644045333049115,6.5638925087096665,6.896097202573055
10.005002501250626,1.1324417457880718,0.8517319264235547,6.2103896553742794,6.7908771739706335
15.007503751875939,1.3501247970771304,1.4506425926486923,6.469246400567556,6.693980812371757
20.010005002501252,0.8810698407851567,1.2222785923318664,6.328156303950845,6.614748801634385
25.012506253126567,1.1755672418429897,0.5016060352820599,6.2893595376563916,6.5367287460931935
30.015007503751878,0.8139394743443461,0.8175578309432571,6.5883090698812765,6.47970688729418
35.01750875437719,0.571246033816538,1.165085608396324,7.252594455067614,6.475118811291613
40.020010005002504,0.5652747544504512,1.1514783762090404,7.035058210402079,6.492746737695113
45.02251125562782,0.871875449889951,0.5286775472894302,6.332362837129818,6.465531658825045
50.025012506253134,0.7403609110520476,0.9105855752409344,7.426278541828374,6.461254290057145
55.02751375687844,0.9497645053699946,1.2443313625410637,5.946976391027715,6.437899548900932
60.030015007503756,1.3798828873633173,0.7638006144542828,6.216174835686753,6.362364888714009
65.03251625812906,0.6155247843265752,0.6654823693441213,7.3822035704469595,6.364263251542092
70.03501750875438,1.1978149288261055,1.2483995280409401,6.81898318897765,6.393723538293009
75.0375187593797,1.3839901186655286,0.9730706689099332,5.525996345846335,6.333354521284708
80.04002001000501,1.1940066096132105,1.3680392752330026,7.1577113958221545,6.299255189871908
85.04252126063032,0.7429309806608787,1.4236797802605965,7.278381421073405,6.3530535376891635
90.04502251125564,0.6767657128577963,1.2866434120589016,6.292564816569238,6.361715443602685
95.04752376188095,0.6443011024457935,0.9948376830593043,6.600368598068198,6.339645139753635
100.05002501250627,0.5124686463836545,0.7207462039772755,6.230807250618411,6.316492578683428
105.05252626313157,0.5179149893901465,0.9499087553387011,6.120066761759313,6.2723540709537335
110.05502751375688,1.02757741714602,0.8158931237650817,5.651753623379352,6.2044752572578
115.0575287643822,1.364153309187445,1.0182598283650708,6.505621057034007,6.162981754397984
120.06003001500751,0.8918579835538168,1.4960907088110962,5.542853654336161,6.120357266826978
125.06253126563283,1.1607674403511936,0.9655887851178168,5.900857172131113,6.056086087139707
130.06503251625813,0.9559803965306016,0.9969599868619424,6.097837654980146,6.025314210585376
135.06753376688346,1.4157475402272985,0.5118501492223306,7.367482194712192,6.068617914917561
140.07003501750876,1.2053295709219483,0.717922572904777,6.6572755040529366,6.132659904032305
145.0725362681341,1.2264723160362785,1.1323389712449234,6.150372595288316,6.132999314103976
150.0750375187594,1.4105513493897417,0.6528346646874225,6.961060917779429,6.149787443392855
155.07753876938472,0.7576166219982732,1.000619981506076,6.880450509241251,6.199272351554935
160.08004002001002,1.236686649805721,1.1103184802658936,7.233899602827153,6.257765169598678
165.08254127063532,1.215560547146799,0.7242690667754654,7.484225613219476,6.340237969517177
170.08504252126065,0.7363484543961928,0.5823796139005325,6.98344907327284,6.402208443689529
175.08754377188595,1.377393536062415,0.8484853395298987,6.74079317104607,6.422282031301806
180.09004502251128,1.087890512873022,0.8364183226516744,5.736805612748635,6.380678700354901
185.09254627313658,1.131470647831669,1.2792596944542458,7.329988828109447,6.37359610903016
190.0950475237619,1.4302860296620696,1.0814681879748327,6.837594619853527,6.419327845340521
195.0975487743872,0.7731844725527852,0.672792277826598,6.747138913662857,6.434257218670902
200.10005002501254,0.5592694956875389,0.5103079735287652,7.238163323032069,6.466476368521195
205.10255127563784,1.2349346533064431,0.9447812858141654,7.189659835228056,6.5149650389347755
210.10505252626314,1.048063601364699,1.1152546720542227,5.9435294012526505,6.496568834069254
215.10755377688847,1.0514101589160665,0.7995846518440972,7.465277642646005,6.495973691664718
220.11005502751377,1.0269603495531172,1.4114601253839059,5.822928305119017,6.487565182893355
225.1125562781391,0.5089670605285728,1.1096956180726307,6.88567980594069,6.4558420060768436
230.1150575287644,0.6782175641117386,1.450689534671005,6.417144296142229,6.454908246009859
235.11755877938973,0.8693308551145802,0.6257242798492554,7.217393815857105,6.471747475133144
240.12006003001503,0.7920287733504175,0.6084428933208256,6.003481220800458,6.464878264543372
245.12256128064033,1.0044557783073516,1.3772826292794234,6.446901614160037,6.422508787338054
250.12506253126566,0.7685325255003446,0.6090803557204726,6.322777528446479,6.399682684965186
255.12756378189096,1.2404450811522203,0.8197857140159621,5.986560177891195,6.356312558183918
260.13006503251626,0.8239916529639726,0.6297365445560313,6.223127034796299,6.312405914963747
265.1325662831416,1.328383114125995,1.4361454991690887,6.905365470292347,6.316428961969871
270.1350675337669,0.8829035778945069,0.7151153394820124,7.3265038980652,6.37372143433984
275.1375687843922,0.786104030458818,0.5019920407503569,6.789689805929867,6.418822502371686
280.1400700350175,1.1826077039445406,0.598057650024323,6.0498766556939145,6.39728329093709
285.1425712856428,0.6942112187291017,1.2719168948384887,6.8684795944972405,6.382200054654526
290.1450725362682,1.2469530002954676,1.265677674662129,6.5971794675746915,6.394637351196788
295.1475737868935,0.6195499999316328,0.6370035256213953,7.272438195019419,6.426960041259529
300.1500750375188,1.4907187158733066,0.5375824313194414,5.851097820379323,6.418223691505143
305.1525762881441,1.3316584304136567,1.222075261945962,5.6188416591782335,6.332215096390562
310.15507753876943,0.7323719738958765,0.8237510669196728,7.359408142199813,6.328693830295223
315.15757878939473,0.6071527595073517,0.5284666219394981,6.9723977795762995,6.387808215656773
320.16008004002003,1.1234128154149092,0.605391128718276,6.814356113074113,6.414094610047065
325.16258129064533,1.2077588299070139,1.1471779405177638,6.802272015296257,6.429335295107876
330.16508254127064,1.1612038350928096,1.2860698081013124,6.563713590513002,6.432069708198079
335.167583791896,1.463531388653172,0.990370886790939,6.463842740066802,6.420057860511149
340.1700850425213,1.3232782016517737,0.5938386520986165,6.952389857891128,6.428931123357987
345.1725862931466,1.3848130882942833,0.8139279676245579,5.612432030307251,6.394664725484257
350.1750875437719,1.0816105186408684,1.1090489410695432,5.979486827198504,6.318839531649297
355.17758879439725,1.415557627261542,1.2609955399448605,6.1845817249258115,6.2782430053856135
360.18009004502255,0.7498386513506415,1.2567774782050307,6.958219484335453,6.290024863261913
365.18259129564785,1.428433476582986,1.3311978629334726,7.46602025417409,6.362702677776865
370.18509254627315,1.3876833681934708,1.445407628795361,5.598592343670106,6.363681511220046
